STA_SEQ,Station_Na,YLat,XLong,BCG,CountOfNom,HydroID,Strahler,StrMi,SqMi,Dam,Div,ICCnt,ICSum,POTW,IC_Avg,SD_Pct,Q99,DIV_CFS,POTW_CFS,DivQ99,POTWQ99,DamStrMi,ICMetric,DIVMetric,DAMMetric,STPMetric,SumMetric,HSI
14196,Farmill River,41.273,-73.1129,4,1,103018647,4,63.053606583000004,23.1189630604,4.0,196.01,70182.0,835741.0,0.0,11.908195833699999,9.077862481919999,1.2073420147299998,303.272287687,0.0,251.19003893400003,0.0,0.06343808414,3.0,3.0,2.0,1.0,9.0,3.0
16400,North Branch Park River,41.797,-72.72,5,3,106003270,4,54.266035,23.301368,8.0,329.53,68217.0,844448.0,0.0,12.378849846800001,4.34482844295,0.84097792429,509.858257035,0.0,606.26830064,0.0,0.14742186342,3.0,3.0,3.0,1.0,10.0,3.0
14431,Rippowam River,41.1134,-73.5471,4,1,102000632,4,87.868869,24.099237,3.0,143.08,72036.0,198572.0,0.0,2.75656616136,4.7759115021800005,0.9188208489899999,221.377475242,0.0,240.936495385,0.0,0.03414178462,2.0,3.0,2.0,1.0,8.0,2.0
14183,East Aspetuck River,41.5979,-73.4152,3,4,103012448,3,56.530472143999994,24.375326705,1.0,0.0,72713.0,148632.0,0.0,2.04409115289,2.45320476073,0.6660478797,0.0,0.0,0.0,0.0,0.017689574530000002,2.0,1.0,2.0,1.0,6.0,2.0
14488,West Aspetuck River,41.604889,-73.428789,3,3,103012465,3,55.090642321000004,24.4611880134,2.0,0.0,72616.0,48972.0,0.0,0.67439682715,2.844340195,0.72064452128,0.0,0.0,0.0,0.0,0.03630380616000001,1.0,1.0,2.0,1.0,5.0,1.0
16301,Pequabuck River,41.6698,-72.9272,5,1,105001042,4,64.38,24.524572,11.0,165.5,72081.0,909575.0,1.75,12.6187899724,23.2690709369,2.08382722978,256.066341575,2.7076501375,122.882712115,1.2993640253899998,0.17086051569000002,3.0,3.0,3.0,3.0,12.0,3.0
14195,Farmill River,41.2591,-73.0979,4,3,103018783,4,67.31185579699999,24.732328242399998,4.0,196.02,74984.0,937458.0,0.0,12.5021071162,8.89001493236,1.2966573407200002,303.287759973,0.0,233.899697668,0.0,0.059424895549999995,3.0,3.0,2.0,1.0,9.0,3.0
14284,Mad River,41.5439,-73.0384,5,7,103013586,4,58.44412631,24.8472145783,11.0,0.0,74626.0,1337585.0,0.0,17.923846916600002,13.4116239219,1.60405417809,0.0,0.0,0.0,0.0,0.18821395227,3.0,1.0,3.0,1.0,8.0,2.0
14150,Byram River,41.0276,-73.6621,5,3,102000175,5,76.95992,24.912784,10.0,60.97,74412.0,323908.0,0.0,4.3529000698800004,6.39170499616,1.10786135162,94.3345307905,0.0,85.1501233912,0.0,0.12993776500999998,2.0,3.0,3.0,1.0,9.0,3.0
15177,Mill River,41.4211,-72.9022,3,2,104000916,4,54.817157,24.922395,4.0,7.24,71705.0,596090.0,0.0,8.313088348089998,25.390103960700003,2.22038939251,11.201935425999999,0.0,5.045031949709999,0.0,0.07296985504,3.0,3.0,2.0,1.0,9.0,3.0
16415,Mill River,41.4141,-72.895,4,1,104000921,4,55.03144,25.037709,4.0,9.74,72039.0,603574.0,0.0,8.37843390386,25.5203341488,2.2386301394,15.070007051,0.0,6.7317985163300005,0.0,0.07268572292,3.0,3.0,2.0,1.0,9.0,3.0
14391,Pequabuck River,41.6681,-72.9208,5,3,105000008,4,66.68,25.162642,11.0,165.5,73981.0,963984.0,1.75,13.0301563915,23.6328127057,2.16669540878,256.066341575,2.7076501375,118.182897576,1.24966810126,0.1649670066,3.0,3.0,3.0,3.0,12.0,3.0
14370,Norwalk River,41.1909,-73.4297,4,6,102001545,5,81.03,25.278979,3.0,49.96,75413.0,373364.0,0.94,4.95092358081,5.5419483949099995,1.04947750511,77.299543354,1.454394931,73.6552646226,1.38582763701,0.03702332469,2.0,3.0,2.0,3.0,10.0,3.0
14355,Nonewaug River,41.5575,-73.2122,3,2,103013116,4,83.634454534,25.433483928,5.0,4.6,78022.0,150279.0,0.0,1.9261105841900004,5.54970771447,1.05801567755,7.11725179,0.0,6.7269814059,0.0,0.05978397334,1.0,3.0,2.0,1.0,7.0,2.0
14433,Roaring Brook,41.665,-72.6045,3,2,106002851,4,54.35,25.572976,3.0,9.75,74745.0,150032.0,0.0,2.00725132116,26.4350989006,2.3379745558900003,15.0854793375,0.0,6.4523710489,0.0,0.055197792089999996,2.0,3.0,2.0,1.0,8.0,2.0
15184,Roaring Brook,41.6643,-72.5977,4,1,106002851,4,54.35,25.572976,3.0,9.75,74745.0,150032.0,0.0,2.00725132116,26.4350989006,2.3379745558900003,15.0854793375,0.0,6.4523710489,0.0,0.055197792089999996,2.0,3.0,2.0,1.0,8.0,2.0
15530,Weekeepeemee River,41.5575,-73.2155,3,8,103013117,4,65.234660955,25.9775450647,3.0,0.0,77893.0,71911.0,0.0,0.9232023416700001,3.15575251298,0.81688648477,0.0,0.0,0.0,0.0,0.04598782236000001,1.0,1.0,2.0,1.0,5.0,1.0
14241,Hockanum River,41.8503,-72.4878,5,5,106003561,5,62.21,25.985281,4.0,15.4,76434.0,488309.0,7.1,6.38863594735,14.6701526224,1.7719590530000002,23.82732121,10.985323415,13.4468802593,6.1995357039400005,0.06429834432,3.0,3.0,2.0,3.0,11.0,3.0
14293,Mianus River,41.0806,-73.5812,4,2,102000324,5,89.28,27.292696,4.0,28.03,81826.0,115200.0,0.0,1.40786547063,7.2177650385300005,1.31577442435,43.3688190595,0.0,32.9606794728,0.0,0.04480286738,1.0,3.0,2.0,1.0,7.0,2.0
14592,Fenton River,41.7925,-72.21,2,2,107001546,4,90.92598,27.624054,3.0,0.0,79488.0,112931.0,0.0,1.42073017311,7.060993096769999,1.3205071180799999,0.0,0.0,0.0,0.0,0.0329938704,1.0,1.0,2.0,1.0,5.0,1.0
16346,Norwalk River,41.1703,-73.4172,4,1,102001342,5,90.56,28.111536,3.0,49.96,83843.0,442322.0,0.94,5.27559843994,6.29362876394,1.27290871162,77.299543354,1.454394931,60.726698347299994,1.14257598972,0.03312720848,3.0,3.0,2.0,3.0,11.0,3.0
14599,Mashamoquet Brook,41.8499,-71.9359,3,2,109002775,4,64.172681,28.221294,5.0,0.0,81239.0,72227.0,0.0,0.88906805845,4.96027728684,1.13441455959,0.0,0.0,0.0,0.0,0.07791477497999999,1.0,1.0,2.0,1.0,5.0,1.0
16090,North Branch Park River,41.7672,-72.7033,5,1,106003163,4,61.706035,28.361368,8.0,332.4,82847.0,1349709.0,0.0,16.2915856941,4.0029016212099995,1.02440646055,514.29880326,0.0,502.045646008,0.0,0.12964696240999998,3.0,3.0,3.0,1.0,10.0,3.0
14555,Norwalk River,41.1639,-73.4193,5,1,102001240,5,93.55,28.921937,3.0,49.96,86317.0,466751.0,0.94,5.407405262,6.411187447890001,1.32993699401,77.299543354,1.454394931,58.1227108518,1.09358182948,0.032068412610000006,3.0,3.0,2.0,3.0,11.0,3.0
14301,Mill River,41.3828,-72.8967,3,2,104000807,4,60.787146,28.973399,4.0,9.74,83368.0,844436.0,0.0,10.1290183284,25.9292670494,2.69426105231,15.070007051,0.0,5.5933730096700005,0.0,0.06580338547,3.0,3.0,2.0,1.0,9.0,3.0
16412,Mill River,41.3925,-72.891,4,2,104000807,4,60.787146,28.973399,4.0,9.74,83368.0,844436.0,0.0,10.1290183284,25.9292670494,2.69426105231,15.070007051,0.0,5.5933730096700005,0.0,0.06580338547,3.0,3.0,2.0,1.0,9.0,3.0
16414,Mill River,41.4038,-72.89399999999999,4,2,104000807,4,60.787146,28.973399,4.0,9.74,83368.0,844436.0,0.0,10.1290183284,25.9292670494,2.69426105231,15.070007051,0.0,5.5933730096700005,0.0,0.06580338547,3.0,3.0,2.0,1.0,9.0,3.0
16411,Mill River,41.3893,-72.893,4,1,104000807,4,60.787146,28.973399,4.0,9.74,83368.0,844436.0,0.0,10.1290183284,25.9292670494,2.69426105231,15.070007051,0.0,5.5933730096700005,0.0,0.06580338547,3.0,3.0,2.0,1.0,9.0,3.0
16413,Mill River,41.3972,-72.8928,4,3,104000807,4,60.787146,28.973399,4.0,9.74,83368.0,844436.0,0.0,10.1290183284,25.9292670494,2.69426105231,15.070007051,0.0,5.5933730096700005,0.0,0.06580338547,3.0,3.0,2.0,1.0,9.0,3.0
14590,Bigelow Brook,41.8671,-72.0921,2,2,107002379,4,85.72203,29.048848,7.0,0.0,83577.0,40964.0,0.0,0.49013484571000004,7.7034295748,1.46658623375,0.0,0.0,0.0,0.0,0.08165928875,1.0,1.0,2.0,1.0,5.0,1.0
14482,West Branch Naugatuck River,41.8181,-73.1441,4,6,103006502,5,79.18226764100001,29.7964100786,10.0,0.0,89779.0,51420.0,0.0,0.57273972755,1.39944680473,0.6406202741,0.0,0.0,0.0,0.0,0.12629090197,1.0,1.0,3.0,1.0,6.0,2.0
14462,Still River,41.3923,-73.4348,5,1,103014877,5,63.15122224,29.8189192136,10.0,56.89,89359.0,1275897.0,0.0,14.2783267494,3.38515002063,1.00052745926,88.02183789850001,0.0,87.9754344409,0.0,0.15835006268,3.0,3.0,3.0,1.0,10.0,3.0
14585,Skungamaug River,41.7659,-72.3927,3,1,107001206,4,85.695637,30.737342,0.0,0.05,88472.0,165749.0,0.0,1.8734627904900003,9.4330249348,1.7394316418200002,0.07735,0.0,0.04446854831,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0
19639,Skungamaug River,41.76335,-72.39305999999999,4,1,107001206,4,85.695637,30.737342,0.0,0.05,88472.0,165749.0,0.0,1.8734627904900003,9.4330249348,1.7394316418200002,0.07735,0.0,0.04446854831,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0
14283,Mad River,41.9199,-73.0597,3,3,105001793,4,65.99,31.200096,7.0,426.7,91355.0,177803.0,0.0,1.9462864648900002,1.6611158054100001,0.73853341525,660.202464955,0.0,893.937161579,0.0,0.10607667829,1.0,3.0,3.0,1.0,8.0,2.0
14439,Salmon Creek (Salmon Kill),41.9337,-73.3908,4,3,103004077,4,66.346826686,31.7229881164,6.0,4.58,93558.0,89978.0,0.67,0.96173496655,9.21846476356,1.78655675643,7.086307217000001,1.0366431955,3.9664607304,0.58024643873,0.09043386549,1.0,3.0,2.0,2.0,8.0,2.0
14469,Tankerhoosen River,41.8201,-72.5033,4,4,106003361,5,73.94,31.791705,4.0,17.24,93369.0,829500.0,7.1,8.88410500273,15.9616142976,2.3618319811900004,26.674221925999998,10.985323415,11.293869394000001,4.65118751143,0.054097917229999994,3.0,3.0,2.0,3.0,11.0,3.0
14242,Hockanum River,41.8195,-72.5035,4,2,106003361,5,73.94,31.791705,4.0,17.24,93369.0,829500.0,7.1,8.88410500273,15.9616142976,2.3618319811900004,26.674221925999998,10.985323415,11.293869394000001,4.65118751143,0.054097917229999994,3.0,3.0,2.0,3.0,11.0,3.0
14361,Norwalk River,41.1359,-73.426,5,7,102000914,5,100.76,31.798562,3.0,49.96,94697.0,669992.0,0.94,7.075113255960001,7.548632590489999,1.62014982734,77.299543354,1.454394931,47.7113548694,0.89769162484,0.029773719730000002,3.0,3.0,2.0,3.0,11.0,3.0
15857,Mill River,41.1521,-73.2726,5,1,102000817,5,94.56,32.39294,3.0,992.99,96642.0,710226.0,0.0,7.34904078972,7.645808373239999,1.66770089275,1536.38257716,0.0,921.2578729439999,0.0,0.03172588832,3.0,3.0,2.0,1.0,9.0,3.0
14589,Still River,41.8716,-72.0877,2,1,107002376,5,109.187865,32.567219,5.0,0.0,93704.0,67450.0,0.0,0.7198198582800001,8.204641720369999,1.7393174262,0.0,0.0,0.0,0.0,0.04579263456,1.0,1.0,2.0,1.0,5.0,1.0
16323,Coginchaug River,41.5394,-72.6858,4,1,106002178,5,90.45,32.773617,6.0,15.64,96650.0,272346.0,0.0,2.81785825142,12.596146826500002,2.17514332748,24.198656086,0.0,11.1250857726,0.0,0.06633499171,2.0,3.0,2.0,1.0,8.0,2.0
19699,Rippowam River,41.066398,-73.55384000000001,5,1,102000017,5,117.938869,32.958695,4.0,143.08,98723.0,633572.0,0.0,6.41767369306,6.4283132406800005,1.56065123581,221.377475242,0.0,141.849421679,0.0,0.03391587552,3.0,3.0,2.0,1.0,9.0,3.0
14432,Rippowam River,41.0661,-73.5484,5,2,102000017,5,117.938869,32.958695,4.0,143.08,98723.0,633572.0,0.0,6.41767369306,6.4283132406800005,1.56065123581,221.377475242,0.0,141.849421679,0.0,0.03391587552,3.0,3.0,2.0,1.0,9.0,3.0
14583,Middle River,41.9525,-72.3039,3,8,107003214,5,86.828974,33.823185,15.0,0.0,97320.0,142670.0,0.0,1.46598849157,14.8979486651,2.4593658054400005,0.0,0.0,0.0,0.0,0.17275339450999996,1.0,1.0,3.0,1.0,6.0,2.0
14708,Middle River,41.9519,-72.3084,4,1,107003214,5,86.828974,33.823185,15.0,0.0,97320.0,142670.0,0.0,1.46598849157,14.8979486651,2.4593658054400005,0.0,0.0,0.0,0.0,0.17275339450999996,1.0,1.0,3.0,1.0,6.0,2.0
14843,Sandy Brook,41.9904,-73.058,2,1,105002101,4,72.06,34.41142,5.0,0.0,100579.0,28564.0,0.0,0.2839956651,2.14542433137,0.9462236953000001,0.0,0.0,0.0,0.0,0.06938662226,1.0,1.0,2.0,1.0,5.0,1.0
14277,Little River,41.6393,-72.0582,3,4,107000331,4,120.995821,34.475765,4.0,0.36,99203.0,57517.0,0.0,0.57979093374,15.1695761976,2.54010673427,0.55692,0.0,0.21925062930999997,0.0,0.033058992999999995,1.0,2.0,2.0,1.0,6.0,2.0
14591,Mount Hope River,41.7971,-72.1716,3,4,107001603,5,116.621328,35.025446,7.0,0.0,100801.0,68594.0,0.0,0.6804892808600002,5.41839139576,1.5416533309600002,0.0,0.0,0.0,0.0,0.06002332609,1.0,1.0,2.0,1.0,5.0,1.0
15250,Mattabesset River,41.6383,-72.7333,5,2,106002731,4,67.21,35.275617,15.0,59.96,102722.0,1785528.0,0.0,17.3821381982,25.8970224894,3.4193446383599997,92.77182985399999,0.0,27.131465139,0.0,0.22318107424000003,3.0,3.0,3.0,1.0,10.0,3.0
14276,Little River,41.928000000000004,-71.9315,3,1,109002372,5,93.254271,35.88129,2.0,3.31,103250.0,101665.0,0.0,0.9846489104100001,12.084803619,2.37787698102,5.12057,0.0,2.15342090481,0.0,0.021446738880000003,1.0,3.0,2.0,1.0,7.0,2.0
14442,Sandy Brook,41.974,-73.0406,2,11,105000742,4,76.47,36.416908,5.0,0.0,106438.0,35686.0,0.0,0.33527499577,2.39382638188,1.0710926110299999,0.0,0.0,0.0,0.0,0.06538511835,1.0,1.0,2.0,1.0,5.0,1.0
16243,Fivemile River,41.918,-71.83,3,1,109002423,5,91.432475,36.922478,5.0,0.0,106248.0,154376.0,0.0,1.45297793841,19.720861583199998,3.1506631793,0.0,0.0,0.0,0.0,0.0546851652,1.0,1.0,2.0,1.0,5.0,1.0
14686,Blackberry River,42.0096,-73.2806,3,4,103003481,4,79.750505002,37.484705561700004,8.0,0.0,111860.0,71219.0,0.35,0.63667977829,7.83222046628,2.0154224575099997,0.0,0.5415300275,0.0,0.2686930601,0.10031284440999999,1.0,1.0,3.0,2.0,7.0,2.0
18935,Saugatuck River,41.23232,-73.3451,4,1,102002031,4,108.57,37.675914,7.0,170.0,111325.0,114093.0,0.0,1.02486413654,5.45690168414,1.69043634299,263.0288705,0.0,155.598210835,0.0,0.06447453256,1.0,3.0,2.0,1.0,7.0,2.0
14443,Saugatuck River,41.2245,-73.3469,4,1,102001983,4,108.97,37.835914,7.0,170.0,111811.0,116565.0,0.0,1.042518178,5.51533378028,1.7082964607700002,263.0288705,0.0,153.97144262700002,0.0,0.06423786363,1.0,3.0,2.0,1.0,7.0,2.0
14153,Coginchaug River,41.5547,-72.6737,4,4,106002257,5,100.12,37.903617,9.0,16.24,111608.0,486805.0,0.0,4.36173930184,12.228193948900001,2.55670477792,25.126993276,0.0,9.827882160269999,0.0,0.08989212944,2.0,3.0,2.0,1.0,8.0,2.0
16202,Coginchaug River,41.5666,-72.6644,5,1,106002257,5,100.12,37.903617,9.0,16.24,111608.0,486805.0,0.0,4.36173930184,12.228193948900001,2.55670477792,25.126993276,0.0,9.827882160269999,0.0,0.08989212944,2.0,3.0,2.0,1.0,8.0,2.0
14464,Still River,41.4063,-73.4253,5,4,103014855,5,79.898253493,38.0750917241,13.0,60.82,113854.0,1755539.0,0.0,15.4192123246,5.775115704580001,1.76179067439,94.10244649299999,0.0,53.4129552737,0.0,0.16270693578,3.0,3.0,3.0,1.0,10.0,3.0
15171,East Branch Salmon Brook,41.955,-72.7794,3,1,105000678,5,95.53,38.399168,2.0,6.97,112950.0,186252.0,0.0,1.6489774236399999,27.345630916199998,3.8957006191199994,10.784183690499999,0.0,2.7682270135400002,0.0,0.02093583168,1.0,3.0,2.0,1.0,7.0,2.0
14734,Yantic River,41.5766,-72.1918,3,2,108000330,5,98.422194,38.727288,9.0,23.4,111452.0,118202.0,0.0,1.0605641890700002,11.9091879095,2.5896041419499998,36.1998,0.0,13.978893304000001,0.0,0.09144278982000001,1.0,3.0,2.0,1.0,7.0,2.0
14710,Shepaug River,41.683397,-73.29826800000001,3,4,103010169,5,98.274006363,38.9352840985,5.0,60.0,117139.0,65687.0,0.0,0.56076114701,2.4612360417500003,1.17803924558,92.833719,0.0,78.8035876974,0.0,0.0508781537,1.0,3.0,2.0,1.0,7.0,2.0
15151,Little River,41.912,-71.9163,3,2,109002461,5,100.575567,39.143682,2.0,3.31,112638.0,159707.0,0.0,1.41787851347,12.7155225737,2.71146299869,5.12057,0.0,1.8884897203,0.0,0.01988554536,1.0,3.0,2.0,1.0,7.0,2.0
16938,South Branch Park River,41.7339,-72.7117,5,1,106003069,4,70.91,40.124425,12.0,102.28,116939.0,3356608.0,0.0,28.7039225579,13.9003016275,2.92240197261,158.25054632200002,0.0,54.150848447799994,0.0,0.16922859963,3.0,3.0,3.0,1.0,10.0,3.0
14260,Jeremy River,41.5799,-72.4028,3,1,106002421,4,90.04,40.482982,8.0,0.0,118407.0,312342.0,0.0,2.63786769363,12.181236081199998,2.76409060492,0.0,0.0,0.0,0.0,0.08884940027,2.0,1.0,2.0,1.0,6.0,2.0
15309,Blackberry River,42.0156,-73.3147,3,1,103003441,4,85.460505002,40.556617999699995,8.0,0.0,120904.0,81298.0,0.35,0.6724177860100001,7.263635199439999,2.13506465576,0.0,0.5415300275,0.0,0.25363635993,0.09361049294,1.0,1.0,2.0,2.0,6.0,2.0
15308,Blackberry River,42.0171,-73.3178,3,1,103003441,4,85.460505002,40.556617999699995,8.0,0.0,120904.0,81298.0,0.35,0.6724177860100001,7.263635199439999,2.13506465576,0.0,0.5415300275,0.0,0.25363635993,0.09361049294,1.0,1.0,2.0,2.0,6.0,2.0
14278,Little River,41.6158,-72.0416,4,6,107000257,4,143.642772,40.894386,6.0,9.0,117661.0,82562.0,0.0,0.70169384928,14.852484821400001,3.09211831921,13.923,0.0,4.5027384345199994,0.0,0.04177028831,1.0,3.0,2.0,1.0,7.0,2.0
14459,Still River,41.928999999999995,-73.0584,4,2,105000579,4,89.3,41.355074,8.0,426.7,121045.0,350050.0,0.0,2.89189970672,3.8803801967800005,1.59420289498,660.202464955,0.0,414.12700167199995,0.0,0.08958566629,2.0,3.0,2.0,1.0,8.0,2.0
16303,Moosup River,41.6977,-71.82300000000001,3,1,109003460,5,75.332797,41.543038,1.0,0.0,119544.0,128592.0,0.0,1.07568761293,29.8744470041,4.481539987130001,0.0,0.0,0.0,0.0,0.013274430790000001,1.0,1.0,2.0,1.0,5.0,1.0
14687,Blackberry River,42.023955,-73.327636,4,1,103003408,4,86.81050500200001,41.6766179997,8.0,2.07,124162.0,120615.0,0.35,0.9714324833700001,7.558700456,2.25156904314,3.2027633055,0.5415300275,1.42245840307,0.24051229036999996,0.09215474556,1.0,3.0,2.0,2.0,8.0,2.0
15370,Saugatuck River,41.1927,-73.3617,4,1,102001562,4,121.06,41.895694,8.0,170.0,123896.0,146224.0,0.0,1.18021566475,5.88687767378,1.99786866482,263.0288705,0.0,131.654735435,0.0,0.06608293408,1.0,3.0,2.0,1.0,7.0,2.0
14187,Eightmile River,41.4312,-72.3376,3,1,106001093,5,114.85,42.135513,8.0,0.25,124417.0,102332.0,0.0,0.82249210317,7.230376474139999,2.23123253818,0.3868071625,0.0,0.1733603091,0.0,0.06965607314,1.0,2.0,2.0,1.0,6.0,2.0
15020,Eightmile River,41.43,-72.3392,3,2,106001093,5,114.85,42.135513,8.0,0.25,124417.0,102332.0,0.0,0.82249210317,7.230376474139999,2.23123253818,0.3868071625,0.0,0.1733603091,0.0,0.06965607314,1.0,2.0,2.0,1.0,6.0,2.0
14174,East Branch Eightmile River,41.4309,-72.3375,3,3,106001093,5,114.85,42.135513,8.0,0.25,124417.0,102332.0,0.0,0.82249210317,7.230376474139999,2.23123253818,0.3868071625,0.0,0.1733603091,0.0,0.06965607314,1.0,2.0,2.0,1.0,6.0,2.0
14132,Blackberry River,42.0236,-73.34100000000001,3,3,103003368,4,90.09050500200001,43.1093620567,8.0,2.07,128322.0,159141.0,0.35,1.2401692617,7.460146746689999,2.33043087427,3.2027633055,0.5415300275,1.37432237998,0.23237334926999997,0.08879959103,1.0,3.0,2.0,2.0,8.0,2.0
14460,Still River,41.9476,-73.0487,4,1,105000647,4,93.34,43.219303,8.0,426.7,126538.0,374547.0,3.5,2.95995669285,3.8533419235400004,1.67595648982,660.202464955,5.415300275,393.92577848300004,3.2311699664599995,0.08570816369999999,2.0,3.0,2.0,3.0,10.0,3.0
15008,Moosup River,41.7172,-71.8422,4,1,109003347,5,80.910845,44.239347,2.0,1.72,127317.0,153172.0,0.0,1.20307578721,29.5750316206,4.81261792586,2.66084,0.0,0.55288827017,0.0,0.02471856523,1.0,2.0,2.0,1.0,6.0,2.0
14713,Still River,41.9503,-73.04899999999999,4,3,105000682,4,94.89,44.339303,8.0,426.7,129813.0,383108.0,3.5,2.95122984601,3.7826556103099995,1.71278403754,660.202464955,5.415300275,385.45575535800003,3.1616947357700003,0.08430814627000001,2.0,3.0,2.0,3.0,10.0,3.0
14288,Mattabesset River,41.6189,-72.7127,5,10,106002689,4,91.07,44.737173,15.0,60.66,130340.0,2202867.0,0.0,16.900928341300002,23.884489474499997,4.38060083106,93.854889909,0.0,21.425118044,0.0,0.16470846601,3.0,3.0,3.0,1.0,10.0,3.0
14383,Pequabuck River,41.6719,-72.8751,5,4,105001047,5,113.79,46.754811,12.0,202.64,137294.0,1935710.0,12.5,14.0990137952,27.699714629200002,4.979788797059999,313.530413636,19.340358125,62.9605845575,3.8837707608,0.10545742157,3.0,3.0,3.0,3.0,12.0,3.0
15006,Hockanum River,41.8078,-72.5204,4,2,106003290,5,109.04,48.479169,9.0,17.96,142138.0,1427463.0,7.1,10.0427964373,23.9493894297,4.83596490436,27.788226554,10.985323415,5.74615968138,2.27158873819,0.08253851797999999,3.0,3.0,2.0,3.0,11.0,3.0
14341,Naugatuck River,41.7891,-73.1145,5,5,103007276,5,132.36314642600001,50.5840960541,14.0,0.0,152494.0,780027.0,0.0,5.11513239865,3.2671745962900003,1.8669470423199999,0.0,0.0,0.0,0.0,0.10576962227,3.0,1.0,3.0,1.0,8.0,2.0
14403,Pomperaug River,41.5491,-73.2165,3,1,103013283,5,149.549115489,51.7010289927,8.0,4.6,156751.0,228115.0,0.0,1.45526982284,4.625190440869999,2.2839424264200003,7.11725179,0.0,3.1162133106700005,0.0,0.053494131169999994,1.0,3.0,2.0,1.0,7.0,2.0
14344,Naugatuck River,41.7806,-73.1175,5,1,103007426,5,136.767573827,52.134005653100004,14.0,0.0,157193.0,821609.0,7.0,5.226753099690001,3.3804959432,1.97017207062,0.0,10.83060055,0.0,5.49728661344,0.10236344484,3.0,1.0,3.0,3.0,10.0,3.0
14580,Willimantic River,41.9505,-72.3037,3,6,107003039,5,143.369012,53.217295,25.0,0.19,153142.0,227238.0,2.0,1.48383852895,12.1543137231,3.8483930628800005,0.29393,3.094,0.0763773334,0.80397193048,0.17437519901,1.0,2.0,3.0,3.0,9.0,3.0
14581,Willimantic River,41.9423,-72.3058,4,8,107003039,5,143.369012,53.217295,25.0,0.19,153142.0,227238.0,2.0,1.48383852895,12.1543137231,3.8483930628800005,0.29393,3.094,0.0763773334,0.80397193048,0.17437519901,1.0,2.0,3.0,3.0,9.0,3.0
14348,Naugatuck River,41.7631,-73.1173,5,3,103007994,5,142.315861339,53.742751776700004,14.0,0.0,162135.0,847879.0,7.0,5.22946310174,3.4833047450300003,2.0753076855400003,0.0,10.83060055,0.0,5.2187926761300005,0.09837273139000001,3.0,1.0,2.0,3.0,9.0,3.0
14244,Hockanum River,41.7883,-72.5503,5,2,106003226,5,120.64,54.489169,16.0,22.37,159641.0,1821663.0,7.1,11.4109971749,26.2521845609,5.83697498028,34.6115049005,10.985323415,5.92969903373,1.8820233857599997,0.13262599469,3.0,3.0,3.0,3.0,12.0,3.0
16071,Hockanum River,41.7874,-72.551,5,1,106003226,5,120.64,54.489169,16.0,22.37,159641.0,1821663.0,7.1,11.4109971749,26.2521845609,5.83697498028,34.6115049005,10.985323415,5.92969903373,1.8820233857599997,0.13262599469,3.0,3.0,3.0,3.0,12.0,3.0
14393,Pequabuck River,41.7046,-72.8504,5,7,105001133,5,131.22,54.72567,12.0,205.24,160779.0,2325751.0,16.3,14.4655147749,28.8105667677,6.14913519696,317.55320812599996,25.219826995,51.6419297925,4.101361604059999,0.09144947417000002,3.0,3.0,2.0,3.0,11.0,3.0
14371,Norwalk River,41.1267,-73.4295,5,1,102000705,5,178.15,55.588422,11.0,256.67,165753.0,1195131.0,0.94,7.210312935510001,7.39806578447,3.15980531988,397.12717759599997,1.454394931,125.68090037,0.4602799172,0.0617457199,3.0,3.0,2.0,2.0,10.0,3.0
16205,Norwalk River,41.1231,-73.425,5,1,102000705,5,178.15,55.588422,11.0,256.67,165753.0,1195131.0,0.94,7.210312935510001,7.39806578447,3.15980531988,397.12717759599997,1.454394931,125.68090037,0.4602799172,0.0617457199,3.0,3.0,2.0,2.0,10.0,3.0
16050,Naugatuck River,41.7485,-73.1129,5,1,103008462,5,150.078689508,56.1434761987,14.0,0.0,169523.0,867888.0,7.0,5.11958849242,3.4705928529500003,2.1843669986500003,0.0,10.83060055,0.0,4.95823300603,0.09328439663999999,3.0,1.0,2.0,3.0,9.0,3.0
14458,Still River,41.4389,-73.40100000000001,5,14,103015909,6,131.718937268,56.494910982600004,15.0,61.52,169587.0,2482926.0,15.5,14.6410161156,10.328085946,3.8122056529000004,95.18550654799999,23.982044075,24.968617964099998,6.2908579070899995,0.11387884164999999,3.0,3.0,3.0,3.0,12.0,3.0
14205,Fivemile River,41.8451,-71.8912,4,1,109002789,5,145.553565,57.38154,10.0,3.46,165103.0,254109.0,0.0,1.53909377782,19.6183092292,5.36709105383,5.35262,0.0,0.9973037435600001,0.0,0.06870322963,1.0,2.0,2.0,1.0,6.0,2.0
14584,Roaring Brook,41.903999999999996,-72.2891,2,8,107002762,5,153.896295,57.851549,26.0,0.19,166478.0,236625.0,2.0,1.42135897836,11.464884981199999,4.13552976145,0.29393,3.094,0.07107432831,0.7481508243100001,0.16894493789,1.0,2.0,3.0,2.0,8.0,2.0
14237,Hockanum River,41.7859,-72.5569,5,1,106003227,5,123.76,58.249169,16.0,31.58,170469.0,2195951.0,7.1,12.881820155,28.883840749,6.641560914419999,48.861480766999996,10.985323415,7.356927294139999,1.65402735239,0.12928248222000002,3.0,3.0,3.0,3.0,12.0,3.0
